C,SETP.WORLD,DVD_GENUNITS,AEMO,PUBLIC,2024/02/07,00:25:16,0000000410396561,,0000000410396500
I,PARTICIPANT_REGISTRATION,GENUNITS,2,GENSETID,STATIONID,SETLOSSFACTOR,CDINDICATOR,AGCFLAG,SPINNINGFLAG,VOLTLEVEL,REGISTEREDCAPACITY,DISPATCHTYPE,STARTTYPE,MKTGENERATORIND,NORMALSTATUS,MAXCAPACITY,GENSETTYPE,GENSETNAME,LASTCHANGED,CO2E_EMISSIONS_FACTOR,CO2E_ENERGY_SOURCE,CO2E_DATA_SOURCE
D,PARTICIPANT_REGISTRATION,GENUNITS,2,METZSF1,,,N,Y,N,132,135,GROSS/NET,SLOW,Y,N,115,GENERATOR,,"2022/03/25 17:09:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MEWF1,,,N,N,N,275,180,NET/NET,SLOW,Y,N,178,GENERATOR,,"2018/10/24 09:51:00",0,Wind,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MIDDLSF1,,,N,N,N,66,30,GROSS/NET,SLOW,Y,N,26,GENERATOR,,"2020/12/04 14:03:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MINTARO,,,Y,N,N,132,90,GROSS/NET,FAST,Y,N,105,GENERATOR,,"2018/10/24 09:51:00",0.77783532,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MINTNL1,,,N,N,N,330,25,GROSS/NET,FAST,Y,N,25,GENERATOR,,"2018/10/24 09:51:00",0.77783532,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MLLFGEF1,,,N,N,N,11,4,GROSS/NET,,Y,N,4,GENERATOR,,"2022/06/24 14:52:00",0.08305417,"Landfill biogas methane",NGA2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MLSP1,,,N,N,N,11,12,GROSS/NET,,Y,N,12,GENERATOR,,"2018/10/24 09:51:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MLWF1,,,N,N,N,66,20,NET/NET,,Y,N,20,GENERATOR,,"2018/10/24 09:51:00",0,Wind,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MOLNGSF1,,,N,N,N,132,36,GROSS/NET,SLOW,Y,N,30,GENERATOR,,"2020/11/06 15:05:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MOORAWF1,,,N,Y,N,220,312,GROSS/NET,SLOW,Y,N,305,GENERATOR,,"2022/04/04 13:59:00",0,Wind,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MORANBAH,,,N,N,N,11,13,NET/NET,,Y,N,13,GENERATOR,,"2018/10/24 09:51:00",0.56318004,"Coal seam methane",NGA2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MOREESF1,,,N,N,N,66,57,GROSS/NET,SLOW,Y,N,56,GENERATOR,,"2019/05/30 16:04:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MORTLK11,,,N,Y,N,500,283,NET/NET,FAST,Y,N,292,GENERATOR,,"2018/10/24 09:51:00",0.54953555,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MORTLK12,,,N,Y,N,500,283,NET/NET,FAST,Y,N,292,GENERATOR,,"2018/10/24 09:51:00",0.54953555,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MOUSF1,,,N,Y,N,132,99,GROSS/NET,SLOW,Y,N,82,GENERATOR,,"2022/10/14 12:26:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MP1,,,Y,Y,N,330,730,GROSS/NET,SLOW,Y,N,730,GENERATOR,,"2020/12/17 15:38:00",0.84628472,"Black coal",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MP2,,,Y,Y,N,330,700,GROSS/NET,SLOW,Y,N,700,GENERATOR,,"2018/10/24 09:51:00",0.84628472,"Black coal",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MPNL1,,,N,N,N,330,25,GROSS/NET,FAST,Y,N,25,GENERATOR,,"2018/10/24 09:51:00",0.84628472,"Black coal",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MPP_1,,,Y,Y,N,330,426,GROSS/NET,SLOW,Y,N,435,GENERATOR,,"2018/10/24 09:51:00",0.82963096,"Black coal",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MPP_2,,,Y,Y,N,330,426,GROSS/NET,SLOW,Y,N,435,GENERATOR,,"2018/10/24 09:51:00",0.82963096,"Black coal",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MRTLSWF1,,,N,Y,N,220,157,GROSS/NET,SLOW,Y,N,153,GENERATOR,,"2022/06/24 16:37:00",0,Wind,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MSTUART1,,,Y,Y,N,132,144,GROSS/NET,FAST,Y,N,152,GENERATOR,,"2018/10/24 09:51:00",1.04160823,"Kerosene - non aviation",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MSTUART2,,,Y,Y,N,132,144,GROSS/NET,FAST,Y,N,152,GENERATOR,,"2018/10/24 09:51:00",1.04160823,"Kerosene - non aviation",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MSTUART3,,,N,Y,N,132,131,NET/NET,FAST,Y,N,139,GENERATOR,,"2018/10/24 09:51:00",1.04160823,"Kerosene - non aviation",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MTGELWF1,,,N,N,N,66,69,GROSS/NET,SLOW,Y,N,66,GENERATOR,,"2018/10/24 09:51:00",0,Wind,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MTGELWF2,,,N,N,N,66,69,GROSS/NET,SLOW,Y,N,66,GENERATOR,,"2018/10/24 09:51:00",0,Wind,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MTMILLAR,,,N,N,N,33,70,NET/NET,SLOW,Y,N,70,GENERATOR,,"2022/01/27 10:39:00",0,Wind,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MURAYNL1,,,N,N,N,330,25,GROSS/NET,,Y,N,30,GENERATOR,,"2018/10/24 09:51:00",0,Hydro,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MURAYNL2,,,N,N,N,330,25,GROSS/NET,,Y,N,30,GENERATOR,,"2018/10/24 09:51:00",0,Hydro,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MURAYNL3,,,N,N,N,330,25,GROSS/NET,,Y,N,30,GENERATOR,,"2018/10/24 09:51:00",0,Hydro,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MURRAY,,,Y,Y,N,330,1500,GROSS/NET,FAST,Y,N,1575,GENERATOR,,"2018/10/24 09:51:00",0,Hydro,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MUSSELR1,,,N,Y,N,110,168,NET/NET,SLOW,Y,N,168,GENERATOR,,"2018/10/24 09:51:00",0,Wind,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MUWAWF1,,,N,N,N,220,231,GROSS/NET,SLOW,Y,N,225,GENERATOR,,"2019/03/15 15:56:00",0,Wind,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,CALL_A_4,,,Y,N,N,132,30,GROSS/NET,,Y,N,30,GENERATOR,,"2018/10/24 09:51:11",0.93134349,"Black coal",ISP2020
D,PARTICIPANT_REGISTRATION,GENUNITS,2,AVLSF1,,,N,Y,N,132,254,GROSS/NET,SLOW,Y,N,190,GENERATOR,,"2023/03/24 14:01:33",0,Solar,"ISP 2020"
D,PARTICIPANT_REGISTRATION,GENUNITS,2,BULBESL1,,,N,Y,N,220,24,GROSS/NET,FAST,Y,N,20,LOAD,,"2021/06/29 14:26:12",,,
D,PARTICIPANT_REGISTRATION,GENUNITS,2,BULBESL2,,,N,Y,N,220,24,GROSS/NET,FAST,Y,N,20,LOAD,,"2021/06/29 14:26:12",,,
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MUWAWF2,,,N,Y,N,220,209,GROSS/NET,SLOW,Y,N,203,GENERATOR,,"2022/02/11 15:54:00",0,Wind,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MWPS1PV1,,,N,N,N,3,5,GROSS/NET,SLOW,Y,N,4,GENERATOR,,"2021/02/05 15:55:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MWPS2PV1,,,N,N,N,3,5,GROSS/NET,SLOW,Y,N,4,GENERATOR,,"2021/02/05 16:01:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MWPS3PV1,,,N,N,N,3,7,GROSS/NET,SLOW,Y,N,6,GENERATOR,,"2020/10/23 13:23:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,MWPS4PV1,,,N,N,N,3,5,GROSS/NET,SLOW,Y,N,4,GENERATOR,,"2021/01/29 14:03:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,NASF1,,,N,N,N,11,10,GROSS/NET,,Y,N,9,GENERATOR,,"2018/10/24 09:51:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,NBHWF1,,,N,N,N,275,132,NET/NET,SLOW,Y,N,132,GENERATOR,,"2018/10/24 09:51:00",0,Wind,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,NEVERSF1,,,N,N,N,132,132,GROSS/NET,SLOW,Y,N,105,GENERATOR,,"2019/11/29 13:18:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,NEWENSF1,,,N,Y,N,330,235,GROSS/NET,SLOW,Y,N,200,GENERATOR,,"2022/12/16 16:29:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,NEWENSF2,,,N,Y,N,330,235,GROSS/NET,SLOW,Y,N,200,GENERATOR,,"2022/12/16 16:29:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,NPS,,,Y,N,N,220,500,GROSS/NET,SLOW,Y,N,510,GENERATOR,,"2019/07/23 14:38:00",0.53458196,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,NUMURSF1,,,N,N,N,66,74,GROSS/NET,SLOW,Y,N,66,GENERATOR,,"2019/05/03 16:44:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,NUMURSF2,,,N,N,N,66,38,GROSS/NET,SLOW,Y,N,33,GENERATOR,,"2019/05/03 16:44:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,NYNGAN1,,,N,N,N,132,102,GROSS/NET,SLOW,Y,N,102,GENERATOR,,"2018/10/24 09:51:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,OAKEY1,,,Y,Y,N,110,141,GROSS/NET,FAST,Y,N,173,GENERATOR,,"2018/10/24 09:51:00",0.70543237,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,OAKEY1SF,,,N,N,N,33,30,GROSS/NET,SLOW,Y,N,25,GENERATOR,,"2019/03/08 15:53:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,OAKEY2,,,Y,Y,N,110,141,GROSS/NET,FAST,Y,N,173,GENERATOR,,"2018/10/24 09:51:00",0.70543237,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,OAKEY2SF,,,N,N,N,33,65,GROSS/NET,SLOW,Y,N,55,GENERATOR,,"2019/08/30 16:33:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,OAKLAND1,,,N,N,N,66,67,NET/NET,SLOW,Y,N,63,GENERATOR,,"2018/10/24 09:51:00",0,Wind,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,OAKY2_1,,,N,N,N,11,15,GROSS/NET,,Y,N,15,GENERATOR,,"2019/05/30 16:04:00",0.72583973,"Coal mine waste gas",NGA2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,OCPS,,,N,N,N,66,20,NET/NET,,Y,N,20,GENERATOR,,"2018/10/24 09:51:00",0.60144457,"Natural Gas (Pipeline)",NGA2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,PALOONA,,,N,Y,Y,110,33,NET/NET,,Y,N,29,GENERATOR,,"2018/10/24 09:51:00",0,Hydro,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,PAREPS1,,,N,Y,N,275,99,GROSS/NET,SLOW,Y,N,77,GENERATOR,,"2022/09/02 15:35:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,PAREPW1,,,N,Y,N,275,210,GROSS/NET,SLOW,Y,N,201,GENERATOR,,"2022/03/04 14:29:00",0,Wind,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,PARSF1,,,N,N,N,66,55,GROSS/NET,SLOW,Y,N,50,GENERATOR,,"2018/10/24 09:51:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,PINDARI,,,N,N,N,66,6,GROSS/NET,,Y,N,6,GENERATOR,,"2018/10/24 09:51:00",0,Hydro,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,PO110NL1,,,N,N,N,110,25,NET/NET,,Y,N,30,GENERATOR,,"2018/10/24 09:51:00",0,Hydro,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,DAANDINE,,,N,N,N,33,33,GROSS/NET,,Y,N,30,GENERATOR,,"2018/10/24 09:51:11",0.5630,"Coal seam methane","NGA 2020"
D,PARTICIPANT_REGISTRATION,GENUNITS,2,BOWWBA1L,,,N,Y,N,11,3,GROSS/NET,FAST,Y,N,2,LOAD,,"2022/10/26 12:29:40",,,
D,PARTICIPANT_REGISTRATION,GENUNITS,2,SLDCBLK1,,,N,Y,N,22,20,GROSS/NET,FAST,N,Y,20,LOAD,,"2022/04/01 12:52:21",,,
D,PARTICIPANT_REGISTRATION,GENUNITS,2,POR01,,,Y,N,N,132,50,GROSS/NET,FAST,Y,N,55,GENERATOR,,"2018/10/24 09:51:00",1.62028986,"Diesel oil",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,POR03,,,N,N,N,33,23,GROSS/NET,FAST,Y,N,23,GENERATOR,,"2018/10/24 09:51:00",1.62028986,"Diesel oil",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,PPGT11,,,Y,Y,N,275,160,NET/NET,SLOW,Y,N,179,GENERATOR,,"2018/10/24 09:51:00",0.39783869,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,PPGT12,,,Y,Y,N,275,160,NET/NET,SLOW,Y,N,179,GENERATOR,,"2018/10/24 09:51:00",0.39783869,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,PPST18,,,Y,Y,N,275,158,NET/NET,SLOW,Y,N,164,GENERATOR,,"2021/08/09 10:12:00",0.39783869,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,PTINA110,,,Y,Y,N,110,100,NET/NET,SLOW,Y,N,124,GENERATOR,,"2018/10/24 09:51:00",0,Hydro,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,PTINA220,,,Y,Y,N,220,200,NET/NET,SLOW,Y,N,248,GENERATOR,,"2018/10/24 09:51:00",0,Hydro,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,QBYNBG1,,,N,Y,N,66,10,NET/NET,FAST,Y,N,10,GENERATOR,,"2022/07/01 16:21:00",0,"Battery Storage",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,QPS1,,,Y,N,N,66,29,NET/NET,FAST,Y,N,29,GENERATOR,,"2018/12/10 10:13:00",0.70420022,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,QPS3,,,Y,N,N,66,24,NET/NET,FAST,Y,N,29,GENERATOR,,"2021/11/11 10:48:00",0.70420022,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,QPS5,,,N,Y,N,66,128,NET/NET,FAST,Y,N,128,GENERATOR,,"2018/10/24 09:51:00",0.70420022,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,REECE1,,,Y,Y,N,220,116,NET/NET,SLOW,Y,N,119,GENERATOR,,"2018/10/24 09:51:00",0,Hydro,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,REECE2,,,Y,Y,N,220,116,NET/NET,SLOW,Y,N,119,GENERATOR,,"2018/10/24 09:51:00",0,Hydro,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,ROMA_7,,,Y,N,N,132,40,NET/NET,FAST,Y,N,42,GENERATOR,,"2018/10/24 09:51:00",0.63958991,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,ROMA_8,,,Y,N,N,132,40,NET/NET,FAST,Y,N,42,GENERATOR,,"2018/10/24 09:51:00",0.63958991,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,ROYALLA1,,,N,N,N,11,20,GROSS/NET,,Y,N,20,GENERATOR,,"2018/10/24 09:51:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,RPCG,,,N,N,N,110,30,GROSS/NET,,Y,N,30,GENERATOR,,"2018/10/24 09:51:00",0.0230,"Biomass and industrial materials",NGA2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,RRSF1,,,N,N,N,132,128,NET/NET,SLOW,Y,N,116,GENERATOR,,"2018/10/24 09:51:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,RUGBYR1,,,N,N,N,132,83,NET/NET,SLOW,Y,N,65,GENERATOR,,"2019/05/24 16:05:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,SAPHWF1,,,N,N,N,330,270,GROSS/NET,SLOW,Y,N,270,GENERATOR,,"2018/10/24 09:51:00",0,Wind,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,SAPHWF2,,,N,N,N,330,270,GROSS/NET,SLOW,Y,N,270,GENERATOR,,"2018/10/24 09:51:00",0,Wind,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,SEBSF1,,,N,Y,N,132,110,GROSS/NET,SLOW,Y,N,90,GENERATOR,,"2021/10/29 14:04:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,SH01,,,Y,N,N,330,40,GROSS/NET,FAST,Y,N,41,GENERATOR,,"2022/12/20 14:34:00",0,Hydro,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,SH02,,,Y,N,N,330,40,GROSS/NET,FAST,Y,N,41,GENERATOR,,"2022/12/20 14:34:00",0,Hydro,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,SH03,,,Y,N,N,330,80,GROSS/NET,FAST,Y,N,82,GENERATOR,,"2022/12/20 14:34:00",0,Hydro,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,SHEP1,,,N,N,N,22,1,NET/NET,SLOW,Y,N,1,GENERATOR,,"2018/10/24 09:51:00",0.0230,"Biomass and industrial materials",NGA2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,SITHE01,,,Y,N,N,33,41,GROSS/NET,FAST,Y,N,41,GENERATOR,,"2022/08/25 13:48:00",0.72013037,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,SITHE02,,,Y,N,N,33,41,GROSS/NET,FAST,Y,N,41,GENERATOR,,"2019/05/30 12:21:00",0.72013037,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,SITHE03,,,Y,N,N,33,41,GROSS/NET,FAST,Y,N,41,GENERATOR,,"2019/05/30 12:21:00",0.72013037,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,SITHE04,,,Y,N,N,33,62,GROSS/NET,FAST,Y,N,62,GENERATOR,,"2018/10/24 09:51:00",0.72013037,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,SKSF1,,,N,N,N,11,15,GROSS/NET,,Y,N,13,GENERATOR,,"2018/10/24 09:51:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,SMCSF1,,,N,N,N,132,132,NET/NET,SLOW,Y,N,112,GENERATOR,,"2021/06/11 16:24:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,SMCSF2,,,N,N,N,132,11,NET/NET,SLOW,Y,N,9,GENERATOR,,"2021/06/11 16:24:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,SNAPPER1,,,N,Y,N,275,154,NET/NET,FAST,Y,N,150,GENERATOR,,"2021/12/17 11:58:00",0.53239353,"Diesel oil",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,SNOWNTH1,,,N,N,N,275,144,NET/NET,SLOW,Y,N,144,GENERATOR,,"2018/10/24 09:51:00",0,Wind,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,GH01,,,Y,N,N,33,25,GROSS/NET,SLOW,Y,N,25,GENERATOR,,"2018/10/24 09:51:11",0.93300429,"Kerosene - non aviation",ISP2020
D,PARTICIPANT_REGISTRATION,GENUNITS,2,GH02,,,Y,N,N,33,25,GROSS/NET,SLOW,Y,N,25,GENERATOR,,"2018/10/24 09:51:11",0.93300429,"Kerosene - non aviation",ISP2020
D,PARTICIPANT_REGISTRATION,GENUNITS,2,ADPMH1,,,N,N,N,11,1,GROSS/NET,,Y,N,1,GENERATOR,,"2021/11/05 14:34:55",0,Hydro,"ISP 2020"
D,PARTICIPANT_REGISTRATION,GENUNITS,2,ADPPV3,,,N,N,N,11,1,GROSS/NET,,Y,N,1,GENERATOR,,"2021/11/05 14:34:55",0,Solar,"ISP 2020"
D,PARTICIPANT_REGISTRATION,GENUNITS,2,ADPPV2,,,N,N,N,11,1,GROSS/NET,,Y,N,1,GENERATOR,,"2021/11/05 14:34:55",0,Solar,"ISP 2020"
D,PARTICIPANT_REGISTRATION,GENUNITS,2,BBATRY1,,,N,Y,N,132,67,NET/NET,FAST,Y,N,50,GENERATOR,,"2023/07/07 15:15:13",0,"Battery Storage","ISP 2020"
D,PARTICIPANT_REGISTRATION,GENUNITS,2,BBATRYL1,,,N,Y,N,132,67,GROSS/NET,FAST,Y,N,50,LOAD,,"2023/07/07 15:15:13",,,
D,PARTICIPANT_REGISTRATION,GENUNITS,2,SNOWSTH1,,,N,N,N,275,126,NET/NET,SLOW,Y,N,126,GENERATOR,,"2018/10/24 09:51:00",0,Wind,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,SNOWTWN1,,,N,N,N,132,99,NET/NET,SLOW,Y,N,99,GENERATOR,,"2018/10/24 09:51:00",0,Wind,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,SNUG1,,,Y,N,N,132,21,GROSS/NET,FAST,Y,N,23,GENERATOR,,"2018/10/24 09:51:00",1.43571429,"Diesel oil",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,SNUG2,,,Y,N,N,132,21,GROSS/NET,FAST,Y,N,23,GENERATOR,,"2018/10/24 09:51:00",1.43571429,"Diesel oil",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,SNUG3,,,Y,N,N,132,21,GROSS/NET,FAST,Y,N,23,GENERATOR,,"2018/10/24 09:51:00",1.43571429,"Diesel oil",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,SNUGNL1,,,N,N,N,330,25,GROSS/NET,FAST,Y,N,25,GENERATOR,,"2018/10/24 09:51:00",1.43571429,"Diesel oil",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,SRSF1,,,N,N,N,33,85,NET/NET,SLOW,Y,N,75,GENERATOR,,"2018/12/17 08:40:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,STAN-1,,,Y,Y,N,275,365,GROSS/NET,SLOW,Y,N,385,GENERATOR,,"2018/10/24 09:51:00",0.86018225,"Black coal",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,STAN-2,,,Y,Y,N,275,365,GROSS/NET,SLOW,Y,N,385,GENERATOR,,"2018/10/24 09:51:00",0.86018225,"Black coal",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,STAN-3,,,Y,Y,N,275,365,GROSS/NET,SLOW,Y,N,385,GENERATOR,,"2018/10/24 09:51:00",0.86018225,"Black coal",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,STAN-4,,,Y,Y,N,275,365,GROSS/NET,SLOW,Y,N,385,GENERATOR,,"2018/10/24 09:51:00",0.86018225,"Black coal",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,STANNL1,,,N,N,N,330,25,GROSS/NET,FAST,Y,N,25,GENERATOR,,"2018/10/24 09:51:00",0.86018225,"Black coal",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,STANV1,,,N,N,N,66,58,GROSS/NET,FAST,Y,N,65,GENERATOR,,"2018/10/24 09:51:00",0.67403994,"Diesel oil",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,STANV2,,,N,N,N,66,58,GROSS/NET,FAST,Y,N,32,GENERATOR,,"2018/10/24 09:51:00",0.67403994,"Diesel oil",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,STAPYLTON1,,,N,N,N,11,3,GROSS/NET,,Y,N,3,GENERATOR,,"2019/08/15 15:09:00",0.08305417,"Landfill biogas methane",NGA2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,STARHLWF,,,N,N,N,33,35,GROSS/NET,SLOW,Y,N,35,GENERATOR,,"2022/01/27 10:42:00",0,Wind,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,STGEORG1,,,N,N,N,1,1,GROSS/NET,,Y,N,1,GENERATOR,,"2018/10/24 09:51:00",0.79537693,"Diesel oil",NGA2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,STOCKYD1,,,N,Y,N,500,531,GROSS/NET,SLOW,Y,N,511,GENERATOR,,"2021/07/07 10:12:00",0,Wind,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,STWF1,,,N,N,N,220,198,NET/NET,SLOW,Y,N,198,GENERATOR,,"2018/10/24 09:51:00",0,Wind,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,SUNRSF1,,,N,N,N,220,228,GROSS/NET,SLOW,Y,N,200,GENERATOR,,"2020/11/06 15:00:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,SUNTPSF1,,,N,N,N,132,175,GROSS/NET,SLOW,Y,N,150,GENERATOR,,"2021/07/26 12:36:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,SVALE1,,,N,N,N,22,5,GROSS/NET,,Y,N,5,GENERATOR,,"2019/05/30 16:04:00",0.08305417,"Landfill biogas methane",NGA2022
